R0_wuhan,recovery_wuhan,waning_wuhan,R0_alpha,recovery_alpha,waning_alpha,R0_delta,recovery_delta,waning_delta,R0_omicron,recovery_omicron,waning_omicron,weight
1.596861743124001,0.04942551825932122,1.9665229985776954e-4,2.300801980010679,0.3673777938149182,2.6076326363988755e-4,2.782739013048461,0.09264025031015968,0.003942547065029043,3.149982278767347,0.30644486493791734,0.014007072522497926,0.0019525639191115439
1.6181687500560653,0.0474216069568977,0.0028604646803928597,2.1395914563799363,0.3678083137751849,3.879639033551558e-4,2.426567847919754,0.08193581427813426,0.0013222568190118778,3.3477672682229183,0.37307434862415845,0.01324086256539301,0.005318143276401978
1.5991138523764126,0.04865595668739092,6.975045048594351e-4,2.246115649193226,0.3625667313857202,0.0016169372895520966,2.4915415962272167,0.0578150104655234,9.636510767839091e-4,2.7645216380072384,0.4299734925497876,0.01839388144663929,0.0017047549157317345
1.5796229978807577,0.0496610013269153,0.015386470683473536,2.2591641523697072,0.4090290344756311,7.676118320890968e-4,2.516555028974374,0.08938901558484842,9.217390476851495e-4,3.1007807850636686,0.40972038184997556,0.016221638610299495,0.0061429941665837404
1.5869724427810783,0.04807446890346739,0.00372290748930145,2.302359760125778,0.41201737223507273,2.2813732721803647e-4,2.7029672539753387,0.10574382515905004,4.26925192230266e-4,3.591925274180562,0.33327080569195683,0.01252778649039971,6.141993862332009e-4
1.5949005490998502,0.04978644571520815,0.0031672747882421598,2.282136232312479,0.30741790650448625,8.244823519327589e-5,2.6217095090285563,0.07399288194500349,1.0003112909586833e-4,2.9323971908301045,0.39143159285377394,0.017090881684582424,0.005120722031552316
1.5717629431695126,0.049813193143618,0.008888370557062635,2.280526652864989,0.39733577682310833,4.4008247389177576e-4,2.5973037963270658,0.0889260212700923,7.586697943963934e-4,3.212548467051669,0.3529084503362626,0.015508727629149868,0.008256676065129996
1.5714515201115768,0.05046147851328111,1.1021783261291647e-4,2.378868574985687,0.4344666322717185,6.974753040871374e-4,2.683950886814095,0.1236543479566617,0.005338460100176701,3.7150729963413496,0.2992071960279916,0.010559919176847956,0.0011816824308038725
1.5794240966606348,0.04808102261376873,0.0040101035865130336,2.1726362132525714,0.3755571181965652,5.843749295719598e-4,2.5317807498959772,0.05805750774295512,2.824912024472084e-4,2.874516879769992,0.39552632561090434,0.015958093249069664,0.005899577109699835
1.5641827891014777,0.05168162888932186,7.13618656057758e-4,2.422428538392032,0.38781875548441574,9.285037044075983e-4,2.5872545599563095,0.08965563421869809,0.005129089925407198,3.006703460127172,0.37689321212008364,0.016926291191519394,0.004067471801048412
1.5893489623928778,0.04949668739722222,1.689888338615969e-4,2.279416588011729,0.3875805889884598,2.180212463699138e-4,2.612644280974501,0.08881498520922577,0.004103854584248894,3.488082166889222,0.3954967933031463,0.013666758363840452,0.0043374455020212255
1.567181378531149,0.04908883831601566,0.0035539889104163826,2.3059729550168533,0.41392232819238145,3.865020238359963e-4,2.629115894165294,0.09099122701124744,0.00191237153601502,3.0707806336312506,0.30882430054616417,0.01318143181073114,0.0031253160934595985
1.5665543766363366,0.04968239919730145,0.0010502766870825052,2.308001823494134,0.4433347120820709,6.295955160145261e-4,2.5480926254712246,0.10309236332040891,2.7147587513017945e-4,4.170001024406155,0.4225667481318955,0.01536090133312852,6.29970841592534e-4
1.580976305316843,0.05003548008991872,0.0010854382113786836,2.2981317151358396,0.3746672923023811,9.020780056739841e-4,2.4889956577027763,0.075938803369277455,4.279366339652587e-4,3.675843807356718,0.42024792711373965,0.014380800509277859,0.0017366543004203134
1.5999204730060608,0.04945323824440676,3.3996205342570393e-4,2.168692188788675,0.3149959797009431,3.3209341633269563e-4,2.5231719769568888,0.08010319495407858,6.383716995199778e-4,3.6071587462462946,0.3691044334375425,0.011501014017226944,0.006679550981140424
1.6068363245163744,0.05115296666022407,0.0023498984776578044,2.224365451455501,0.2890094013615962,3.9841162354639403e-4,2.396309590797918,0.08220263534040727,0.0018383515108295382,3.2339172887690513,0.4293489955057603,0.0152441914731964,0.005175525939337021
1.5796229978807577,0.0496610013269153,2.667051836060858e-4,2.2591641523697072,0.4090290344756311,0.0017789050784601,2.4455764958356547,0.09802147975420772,0.0011527320035326913,3.589297576568786,0.4097543460449639,0.0127955843090096,0.002990929196885277
1.565734621325956,0.04853535189174414,4.0862997821865753e-4,2.3907805385529466,0.415031511568609,2.611156974623643e-4,2.647963125130154,0.1041496910875736,8.54776597927196e-4,3.4820323575631633,0.44198159375794815,0.01540731128929219,0.006655542945348596
1.568636957385371,0.04981648322059924,9.334677298689912e-5,2.1446391342294944,0.3814304141708984,0.0010965792405187957,2.4440561670552965,0.07369638835738677,2.2848755088324046e-4,3.6492578496330874,0.3547281569359105,0.014538957031804831,1.1020803536799397e-4
1.5597909019936371,0.05144946720961897,9.168203000416548e-4,2.3824301128999825,0.3994073184254459,3.6846313521426364e-4,2.488031911242487,0.08422057906092457,5.616038559033012e-4,3.6477752582637755,0.475192500186809,0.016893135782931806,1.2043476828302814e-4
